img_id,file_name,bbox_gt,hour,minute,bbox_det
3c6d5756e7d3cc15,3c6d5756e7d3cc15.jpg,"[[147.84, 416.36, 29.44, 55.73], [208.0, 409.32, 61.44, 60.21]]",1,20,"[210.97, 410.77, 52.83, 59.69]"
3c960edcd686fe92,3c960edcd686fe92.jpg,"[[199.68, 381.44, 334.72, 318.72]]",1,46,"[203.0, 398.05, 326.17, 298.22]"
3ce6a47d928112f3,3ce6a47d928112f3.jpg,"[[680.96, 331.83, 203.78, 155.67]]",8,15,"[668.34, 334.68, 196.19, 118.77]"
3cef9d9b3615f02e,3cef9d9b3615f02e.jpg,"[[209.92, 142.86, 280.96, 298.54]]",10,1,"[228.67, 144.55, 264.47, 289.14]"
3cfb95a65724ae4e,3cfb95a65724ae4e.jpg,"[[381.44, 64.0, 400.64, 615.68]]",10,36,"[361.75, 60.77, 417.63, 617.93]"
03d7d53b4dc7a464,03d7d53b4dc7a464.jpg,"[[246.28, 122.24, 273.15, 278.4]]",2,4,"[248.0, 128.2, 269.33, 270.02]"
3d028d25d99eb756,3d028d25d99eb756.jpg,"[[291.2, 430.08, 172.16, 201.6]]",1,58,"[294.37, 417.11, 182.82, 215.2]"
3d698b6bb4196e6b,3d698b6bb4196e6b.jpg,"[[579.85, 49.28, 75.6, 78.72]]",8,19,"[576.17, 55.29, 62.81, 70.88]"
3d0871a160b422fa,3d0871a160b422fa.jpg,"[[372.48, 113.21, 348.16, 299.97]]",5,39,"[368.5, 113.11, 347.5, 310.32]"
3dc483acda6ddb3c,3dc483acda6ddb3c.jpg,"[[11.53, 105.6, 768.78, 848.0]]",2,19,"[21.61, 129.39, 740.28, 745.47]"
3ddbda2ffce8828a,3ddbda2ffce8828a.jpg,"[[472.32, 262.4, 193.92, 220.16], [84.48, 549.12, 106.88, 117.76]]",4,13,"[476.16, 266.92, 196.45, 192.52]"
3de08e9a7f26862f,3de08e9a7f26862f.jpg,"[[0.0, 0.0, 625.25, 1022.57]]",1,35,"[130.46, 386.56, 492.8, 575.53]"
3e40e2c3a81444ae,3e40e2c3a81444ae.jpg,"[[365.54, 442.24, 52.49, 55.68]]",1,7,"[354.83, 430.54, 76.16, 76.35]"
003e70af91878eb3,003e70af91878eb3.jpg,"[[159.36, 438.02, 176.64, 194.03]]",12,18,"[173.7, 449.38, 157.96, 163.55]"
03e97e53b85a1b59,03e97e53b85a1b59.jpg,"[[147.2, 0.0, 460.16, 679.16]]",2,30,"[257.65, 180.07, 349.46, 433.18]"
03ea98322cd963da,03ea98322cd963da.jpg,"[[364.8, 13.6, 113.6, 95.2]]",6,45,"[351.53, 10.34, 122.27, 94.94]"
3efc7c13e3822c50,3efc7c13e3822c50.jpg,"[[328.96, 137.51, 98.56, 109.37]]",6,21,"[346.14, 151.31, 83.98, 81.24]"
03f5d6dfa4a2a146,03f5d6dfa4a2a146.jpg,"[[183.04, 0.64, 243.84, 285.44]]",12,19,"[218.16, 27.39, 197.1, 232.06]"
3f021e5260524eb5,3f021e5260524eb5.jpg,"[[211.2, 89.6, 512.0, 505.6]]",1,26,"[218.0, 98.43, 506.15, 451.87]"
03f2254ef7c7b326,03f2254ef7c7b326.jpg,"[[53.76, 22.41, 792.32, 641.02]]",1,34,"[0.4, 12.63, 798.95, 661.87]"
3f8259701fe53234,3f8259701fe53234.jpg,"[[369.92, 435.84, 387.84, 417.28], [0.0, 0.0, 767.36, 1023.36]]",6,0,"[373.51, 454.98, 381.87, 381.9]"
3fa237f6ddd292cd,3fa237f6ddd292cd.jpg,"[[21.76, 17.92, 578.56, 668.8]]",6,34,"[1.42, 2.73, 633.47, 554.36]"
4a23f8884a1fe3bc,4a23f8884a1fe3bc.jpg,"[[652.8, 433.77, 210.56, 268.71]]",2,50,"[646.5, 431.91, 230.52, 227.68]"
4a634a2eb9051e67,4a634a2eb9051e67.jpg,"[[117.12, 617.6, 34.56, 31.36]]",2,15,"[122.05, 619.12, 26.57, 28.32]"
4a56010c76a2c30b,4a56010c76a2c30b.jpg,"[[476.16, 45.48, 156.8, 155.02]]",8,45,"[473.44, 41.4, 157.66, 159.58]"
4b4c0cb398b3797e,4b4c0cb398b3797e.jpg,"[[696.32, 308.59, 137.6, 124.84]]",8,0,"[709.32, 320.32, 112.63, 104.27]"
4b6ac460c6721f5b,4b6ac460c6721f5b.jpg,"[[227.84, 158.72, 524.8, 520.32]]",3,45,"[226.72, 166.41, 514.02, 504.3]"
04b59524b3cebdf2,04b59524b3cebdf2.jpg,"[[372.91, 177.49, 281.6, 206.51]]",7,7,"[379.49, 182.44, 270.91, 202.63]"
4bc4839a85fb0ab1,4bc4839a85fb0ab1.jpg,"[[752.0, 428.8, 112.64, 98.56]]",7,51,"[753.47, 420.63, 96.1, 92.07]"
4beea7867cc56687,4beea7867cc56687.jpg,"[[90.94, 257.92, 161.39, 177.28], [73.65, 288.64, 63.41, 112.0]]",7,33,"[75.89, 291.78, 59.3, 111.35]"
4c1bfa5875b100c0,4c1bfa5875b100c0.jpg,"[[110.84, 96.0, 155.05, 186.24]]",7,35,"[120.59, 113.21, 143.0, 169.44]"
4c02be143c30b84b,4c02be143c30b84b.jpg,"[[191.35, 565.76, 136.95, 131.2]]",6,25,"[185.31, 562.76, 131.72, 131.79]"
4c59f8677a4383bd,4c59f8677a4383bd.jpg,"[[113.6, 19.19, 696.0, 550.24]]",9,23,"[131.16, 15.88, 666.45, 519.24]"
4c8750cc43b862df,4c8750cc43b862df.jpg,"[[31.36, 0.0, 919.04, 677.36]]",11,7,"[213.84, 84.69, 558.33, 556.18]"
4caf2cc051267329,4caf2cc051267329.jpg,"[[156.16, 100.59, 205.44, 270.38]]",3,40,"[154.56, 101.14, 203.45, 269.65]"
4cc1211ba7cebaaf,4cc1211ba7cebaaf.jpg,"[[242.56, 92.8, 520.32, 930.56]]",5,17,"[468.24, 488.24, 117.86, 158.29]"
4cfce4b2e0b1edd6,4cfce4b2e0b1edd6.jpg,"[[221.44, 0.0, 600.96, 574.72]]",1,0,"[225.36, 0.43, 598.4, 566.11]"
04cfef06445e63ab,04cfef06445e63ab.jpg,"[[183.24, 154.88, 312.03, 309.76], [35.88, 27.52, 566.39, 995.84]]",4,13,"[199.26, 166.66, 264.5, 263.31]"
4d0e16885ed8a131,4d0e16885ed8a131.jpg,"[[201.0, 38.0, 546.0, 552.0]]",3,32,"[199.61, 52.62, 546.87, 528.47]"
4d3d8bd5931da3ee,4d3d8bd5931da3ee.jpg,"[[251.52, 183.04, 283.52, 275.84]]",5,47,"[257.45, 199.36, 261.12, 267.71]"
04d6bbb3fe646cb4,04d6bbb3fe646cb4.jpg,"[[549.76, 176.18, 457.6, 483.04]]",2,18,"[554.55, 183.52, 364.89, 429.14]"
4d44fce648402745,4d44fce648402745.jpg,"[[519.68, 60.23, 432.0, 549.09]]",10,49,"[521.96, 64.02, 427.3, 543.78]"
04d74b4084c88925,04d74b4084c88925.jpg,"[[186.24, 104.32, 364.8, 394.24], [191.36, 435.2, 255.36, 248.32], [471.68, 357.12, 317.44, 342.4], [571.52, 147.2, 248.96, 388.48]]",10,2,"[185.93, 105.84, 360.21, 392.18]"
4dd9e1c177daa8c1,4dd9e1c177daa8c1.jpg,"[[147.84, 174.08, 414.08, 464.0]]",12,52,"[195.76, 190.3, 368.37, 437.45]"
04de68b1ea51bdd4,04de68b1ea51bdd4.jpg,"[[247.68, 181.11, 575.36, 500.45]]",1,24,"[216.57, 95.83, 593.36, 579.33]"
04e14a8f5dc496b8,04e14a8f5dc496b8.jpg,"[[320.0, 85.81, 362.88, 339.4]]",2,9,"[342.95, 97.81, 322.94, 318.19]"
04e562f083ca45ea,04e562f083ca45ea.jpg,"[[241.55, 61.44, 249.24, 215.68]]",10,52,"[244.74, 61.82, 246.35, 219.04]"
4e0908ad6d1b8147,4e0908ad6d1b8147.jpg,"[[296.77, 164.48, 82.51, 84.48]]",12,10,"[292.71, 178.32, 82.2, 80.41]"
04ed2211d3c94bd1,04ed2211d3c94bd1.jpg,"[[302.4, 136.0, 427.2, 434.4]]",4,9,"[304.19, 145.79, 422.38, 423.3]"
4f881c85c8733d12,4f881c85c8733d12.jpg,"[[0.64, 0.0, 1018.88, 785.36]]",3,50,"[150.05, 49.42, 697.18, 687.11]"
4fec043390f890f6,4fec043390f890f6.jpg,"[[336.0, 163.2, 227.2, 201.6]]",6,17,"[345.13, 168.55, 214.71, 199.34]"
4ff20661584028ab,4ff20661584028ab.jpg,"[[0.0, 7.83, 1023.02, 1015.19]]",10,12,"[12.82, 24.92, 1006.35, 987.97]"
5a6ed75b8a957057,5a6ed75b8a957057.jpg,"[[137.03, 804.57, 191.57, 217.43]]",12,2,"[134.13, 811.51, 189.0, 208.79]"
5a24ecf611d757e0,5a24ecf611d757e0.jpg,"[[12.52, 64.85, 996.69, 928.43]]",10,10,"[3.38, 7.13, 1016.47, 1004.62]"
5a061b9d5b826dbf,5a061b9d5b826dbf.jpg,"[[131.2, 38.4, 810.24, 714.24]]",9,45,"[132.14, 48.26, 805.28, 686.53]"
5a3781ba52e4e2cd,5a3781ba52e4e2cd.jpg,"[[679.42, 98.56, 341.33, 432.14]]",8,52,"[672.91, 95.4, 330.1, 429.85]"
5ac2f40ae92dbdac,5ac2f40ae92dbdac.jpg,"[[0.0, 0.0, 1022.72, 1023.36]]",1,5,"[8.57, 6.74, 1001.05, 989.71]"
5af3a348e74d3086,5af3a348e74d3086.jpg,"[[312.96, 165.12, 317.44, 464.64]]",12,6,"[315.17, 166.58, 318.36, 407.51]"
5aff1b2fbce15eb5,5aff1b2fbce15eb5.jpg,"[[353.92, 199.26, 222.08, 279.35]]",3,15,"[358.14, 192.85, 210.22, 284.76]"
5b1a6168ea986c55,5b1a6168ea986c55.jpg,"[[661.76, 121.59, 75.52, 70.39]]",10,40,"[669.19, 124.82, 52.02, 65.49]"
5b2e50943746a045,5b2e50943746a045.jpg,"[[447.2, 67.21, 430.4, 433.69]]",12,32,"[445.61, 62.66, 434.88, 437.14]"
5b3a0493f24c336d,5b3a0493f24c336d.jpg,"[[464.8, 186.4, 219.2, 211.2]]",8,46,"[485.06, 222.87, 162.87, 161.98]"
5b27972eafc71167,5b27972eafc71167.jpg,"[[63.97, 837.12, 78.04, 175.36], [365.9, 778.24, 154.8, 170.24]]",4,4,"[333.69, 763.87, 213.2, 209.57]"
5b47778cf70f08a1,5b47778cf70f08a1.jpg,"[[71.42, 41.48, 628.22, 914.15]]",10,10,"[82.8, 287.25, 615.97, 635.15]"
5bbd96cf836e62b4,5bbd96cf836e62b4.jpg,"[[0.0, 0.0, 681.36, 1023.36]]",8,34,"[53.17, 297.54, 573.76, 579.25]"
5bbda335f00812d5,5bbda335f00812d5.jpg,"[[266.88, 33.28, 725.76, 695.68]]",11,24,"[276.93, 19.73, 723.79, 730.98]"
5bc92444a9507d69,5bc92444a9507d69.jpg,"[[500.48, 0.0, 514.56, 514.56]]",1,19,"[630.34, 188.9, 175.14, 204.34]"
5c6ee9b863cbcd13,5c6ee9b863cbcd13.jpg,"[[490.24, 251.06, 89.6, 92.87]]",6,38,"[487.66, 253.12, 90.78, 89.61]"
5c460b17e6607fe9,5c460b17e6607fe9.jpg,"[[0.0, 10.24, 483.1, 567.68]]",11,54,"[0.56, 1.27, 490.4, 540.56]"
5ca2c0da6bd6e94d,5ca2c0da6bd6e94d.jpg,"[[0.0, 0.0, 767.52, 767.52]]",6,58,"[0.53, 22.98, 762.79, 737.79]"
5cc770c21a481940,5cc770c21a481940.jpg,"[[232.32, 378.24, 110.72, 96.0]]",2,6,"[246.27, 364.34, 107.63, 108.02]"
5ceecf9ec8005b46,5ceecf9ec8005b46.jpg,"[[235.55, 335.36, 83.21, 87.04]]",1,20,"[239.42, 343.95, 81.27, 76.3]"
5d1fe2e202d4645c,5d1fe2e202d4645c.jpg,"[[26.24, 10.88, 353.92, 320.69]]",4,34,"[19.71, 12.24, 368.65, 326.53]"
5d14a0fc9d0ac143,5d14a0fc9d0ac143.jpg,"[[249.6, 228.8, 374.4, 587.2]]",12,47,"[247.4, 225.59, 386.31, 575.63]"
5d24f9dade02f788,5d24f9dade02f788.jpg,"[[135.18, 174.08, 155.69, 158.72]]",4,1,"[116.04, 160.58, 192.02, 197.16]"
05e1eb3ff61df19a,05e1eb3ff61df19a.jpg,"[[269.92, 105.05, 68.55, 66.46]]",4,1,"[266.18, 110.01, 66.91, 58.76]"
5e3a1656a549d220,5e3a1656a549d220.jpg,"[[39.08, 117.12, 711.12, 814.72]]",10,10,"[37.1, 121.94, 718.41, 726.27]"
5e097e3f068fb622,5e097e3f068fb622.jpg,"[[234.88, 368.91, 73.6, 229.29], [373.76, 340.73, 231.68, 243.38]]",12,5,"[217.41, 273.84, 439.13, 396.18]"
05e4988f4a7b856c,05e4988f4a7b856c.jpg,"[[380.8, 254.72, 192.0, 288.0]]",10,0,"[381.98, 255.33, 185.34, 284.61]"
5ebc055bda4116b4,5ebc055bda4116b4.jpg,"[[286.72, 170.24, 426.88, 406.4]]",4,43,"[292.81, 148.2, 427.48, 433.23]"
5f03d10c57fcbc16,5f03d10c57fcbc16.jpg,"[[147.96, 163.2, 127.46, 154.24]]",6,24,"[130.11, 158.19, 151.97, 149.97]"
5f025e9ae5dc5c6a,5f025e9ae5dc5c6a.jpg,"[[641.02, 235.52, 114.69, 100.35]]",7,47,"[644.13, 232.37, 106.24, 105.55]"
5f66cf556c3467dc,5f66cf556c3467dc.jpg,"[[369.28, 282.24, 138.24, 175.36]]",2,28,"[370.84, 280.07, 128.13, 167.76]"
5f197c65e48fdb66,5f197c65e48fdb66.jpg,"[[54.4, 62.72, 352.64, 366.72]]",7,6,"[70.55, 84.76, 315.68, 315.07]"
05f2620cb094d130,05f2620cb094d130.jpg,"[[65.41, 145.0, 637.38, 613.37]]",1,20,"[38.11, 151.18, 661.37, 585.06]"
05fa09f5f96848d5,05fa09f5f96848d5.jpg,"[[371.57, 460.16, 31.39, 144.64], [408.09, 447.36, 149.91, 151.68]]",3,21,"[406.11, 447.49, 149.71, 149.85]"
6a2fd16e604a9b87,6a2fd16e604a9b87.jpg,"[[330.24, 145.44, 402.56, 403.65]]",11,58,"[317.63, 139.38, 414.3, 402.66]"
06a4d8176c9f90b4,06a4d8176c9f90b4.jpg,"[[355.17, 461.11, 41.51, 98.37], [430.51, 448.81, 95.33, 87.61]]",12,55,"[437.5, 438.9, 87.68, 101.57]"
6a7ed70430ab86f4,6a7ed70430ab86f4.jpg,"[[192.27, 218.19, 329.6, 328.64]]",4,11,"[196.01, 225.15, 322.87, 315.73]"
6b8add95fa9acc23,6b8add95fa9acc23.jpg,"[[282.88, 53.18, 222.72, 302.42], [507.52, 71.76, 136.32, 283.84]]",12,58,"[532.01, 94.38, 110.23, 236.56]"
06b34e42b4dd8876,06b34e42b4dd8876.jpg,"[[288.64, 55.68, 450.56, 435.2]]",8,40,"[290.5, 64.05, 448.6, 415.71]"
6b65ec71f39537e7,6b65ec71f39537e7.jpg,"[[503.71, 167.94, 421.97, 515.96]]",7,57,"[519.14, 175.9, 404.05, 505.1]"
06ba372a74ec5be3,06ba372a74ec5be3.jpg,"[[264.32, 760.32, 120.32, 156.8]]",12,0,"[266.9, 752.17, 111.28, 166.65]"
6bb204b71c626adc,6bb204b71c626adc.jpg,"[[8.9, 220.42, 661.3, 531.77]]",6,18,"[82.3, 288.04, 498.56, 394.05]"
6bdd9f42ff27cb03,6bdd9f42ff27cb03.jpg,"[[148.63, 261.12, 115.95, 115.2], [139.66, 275.84, 28.19, 104.96]]",5,17,"[171.81, 270.01, 98.91, 100.15]"
6be1099c19e42132,6be1099c19e42132.jpg,"[[529.61, 36.52, 76.85, 86.49]]",8,0,"[530.5, 42.43, 70.57, 76.09]"
6c3c99cdaad46fdb,6c3c99cdaad46fdb.jpg,"[[183.28, 371.2, 367.2, 505.6]]",12,25,"[154.51, 466.19, 323.74, 365.54]"
6c281c50b4f2562b,6c281c50b4f2562b.jpg,"[[476.16, 351.9, 243.2, 221.37]]",11,50,"[432.58, 299.81, 303.93, 303.52]"
06c4728aa7fa9db5,06c4728aa7fa9db5.jpg,"[[270.72, 107.64, 581.12, 451.06]]",1,49,"[279.72, 65.76, 589.23, 505.88]"
6c61301fae29cba4,6c61301fae29cba4.jpg,"[[321.92, 308.82, 243.84, 253.08]]",12,40,"[315.99, 306.41, 249.64, 256.57]"
6ca22db47f7659bd,6ca22db47f7659bd.jpg,"[[362.24, 274.12, 278.4, 265.15], [250.24, 293.97, 67.2, 249.78]]",12,1,"[258.75, 312.99, 58.95, 203.14]"
6cd3397502990578,6cd3397502990578.jpg,"[[465.15, 147.24, 128.84, 123.82]]",8,26,"[459.74, 166.34, 112.45, 104.09]"
6cdcbb2c81348c74,6cdcbb2c81348c74.jpg,"[[455.04, 339.84, 105.6, 115.84]]",2,2,"[471.49, 337.06, 81.34, 98.57]"
6d4c4c37049bfb7f,6d4c4c37049bfb7f.jpg,"[[269.44, 267.52, 179.2, 152.96]]",3,27,"[296.28, 283.57, 132.28, 131.2]"
6d7bf243cd06ba06,6d7bf243cd06ba06.jpg,"[[435.84, 199.9, 368.64, 331.89]]",12,11,"[443.1, 206.79, 333.23, 319.75]"
6d264e3dc5dc8bd8,6d264e3dc5dc8bd8.jpg,"[[260.13, 196.48, 138.39, 138.24]]",10,2,"[264.03, 198.84, 130.76, 131.51]"
6d831eb1a69575a3,6d831eb1a69575a3.jpg,"[[337.01, 119.68, 54.46, 52.48]]",2,14,"[344.83, 119.6, 42.91, 45.14]"
6d62243f2b3e2159,6d62243f2b3e2159.jpg,"[[441.6, 252.8, 193.92, 225.92]]",12,13,"[442.34, 258.89, 186.06, 219.59]"
6d025830098e0083,6d025830098e0083.jpg,"[[423.79, 115.84, 85.78, 106.88]]",3,15,"[432.36, 127.36, 66.96, 104.76]"
6dabd73a39bbc53c,6dabd73a39bbc53c.jpg,"[[448.64, 227.43, 173.44, 172.33]]",12,22,"[434.12, 210.01, 189.11, 194.26]"
6e2e3a5e21260623,6e2e3a5e21260623.jpg,"[[172.16, 112.64, 209.28, 332.16]]",8,45,"[206.39, 107.69, 179.01, 341.33]"
6e8fa55a65f3ebc0,6e8fa55a65f3ebc0.jpg,"[[111.36, 176.64, 532.48, 704.0]]",9,50,"[144.59, 290.31, 488.12, 487.8]"
6e9e3fab27096330,6e9e3fab27096330.jpg,"[[210.77, 554.88, 186.43, 188.16], [76.88, 594.56, 54.45, 192.0]]",1,48,"[222.45, 554.24, 175.21, 156.58]"
6eb020d62dbdfa33,6eb020d62dbdfa33.jpg,"[[204.16, 150.48, 544.64, 537.23]]",2,14,"[206.2, 153.13, 537.61, 519.13]"
6ed13046a8a8f585,6ed13046a8a8f585.jpg,"[[272.0, 155.52, 231.68, 240.0]]",12,16,"[253.67, 120.9, 267.24, 323.66]"
6ee223bfda4bc1b3,6ee223bfda4bc1b3.jpg,"[[226.56, 4.48, 519.04, 762.88]]",11,55,"[404.84, 158.76, 280.7, 347.03]"
6f5f26b5ccb62d04,6f5f26b5ccb62d04.jpg,"[[262.4, 125.49, 533.76, 503.87]]",1,52,"[263.83, 99.09, 506.1, 543.22]"
6f52d5c490f7fa85,6f52d5c490f7fa85.jpg,"[[193.5, 540.8, 59.59, 103.68], [409.42, 540.8, 87.14, 94.72]]",9,25,"[416.08, 538.36, 83.04, 97.81]"
6f85f7542ef5ec85,6f85f7542ef5ec85.jpg,"[[417.28, 201.6, 75.52, 115.84], [341.12, 227.2, 64.64, 85.76]]",1,48,"[419.43, 217.92, 74.6, 91.39]"
6f719957009afbab,6f719957009afbab.jpg,"[[371.2, 149.74, 547.2, 341.08]]",6,5,"[377.66, 149.99, 541.49, 346.38]"
6fd479c385d6c367,6fd479c385d6c367.jpg,"[[125.5, 263.04, 240.75, 221.44]]",1,10,"[137.26, 266.07, 244.89, 216.49]"
6fd08574591ab6e4,6fd08574591ab6e4.jpg,"[[251.74, 303.36, 124.27, 106.24]]",9,18,"[255.28, 309.2, 118.22, 105.59]"
6ff959491eb744be,6ff959491eb744be.jpg,"[[222.08, 462.08, 99.84, 96.64], [421.76, 469.12, 59.52, 101.76]]",10,10,"[225.03, 457.14, 93.55, 107.68]"
07a0a5793146c595,07a0a5793146c595.jpg,"[[44.16, 5.76, 704.64, 680.6], [40.32, 0.0, 729.6, 686.36]]",12,34,"[41.66, 2.52, 714.78, 674.82]"
7a33bd6de300b2fa,7a33bd6de300b2fa.jpg,"[[412.8, 236.8, 86.4, 78.4]]",8,55,"[417.59, 250.3, 71.03, 72.16]"
07a072ede0f46ff4,07a072ede0f46ff4.jpg,"[[648.96, 168.35, 293.12, 300.86]]",5,17,"[654.53, 171.4, 290.02, 297.68]"
7a92bd2a8b5daf88,7a92bd2a8b5daf88.jpg,"[[317.44, 419.67, 107.52, 98.67]]",5,22,"[325.53, 422.58, 94.49, 94.91]"
7a307639fc428f84,7a307639fc428f84.jpg,"[[347.52, 294.73, 259.84, 277.43]]",9,10,"[415.62, 378.37, 133.04, 140.52]"
7ac5f9f289bd9123,7ac5f9f289bd9123.jpg,"[[243.84, 47.36, 437.76, 643.2]]",10,12,"[246.77, 53.85, 439.09, 631.27]"
07b4a02fca6f706e,07b4a02fca6f706e.jpg,"[[443.2, 102.4, 118.4, 112.0]]",1,55,"[438.11, 105.53, 121.69, 108.27]"
7b40b394f6ceb30d,7b40b394f6ceb30d.jpg,"[[343.68, 1.28, 388.48, 299.21]]",11,36,"[325.22, 1.08, 391.2, 327.06]"
7b6456e0f025a2be,7b6456e0f025a2be.jpg,"[[707.2, 120.44, 190.72, 201.16]]",3,22,"[702.53, 116.31, 190.79, 192.06]"
07ba726b4e91860c,07ba726b4e91860c.jpg,"[[513.6, 0.0, 291.2, 292.8]]",8,2,"[520.07, 3.35, 282.43, 284.7]"
7bd68bc684a38b14,7bd68bc684a38b14.jpg,"[[147.2, 32.0, 231.04, 279.68]]",12,19,"[164.95, 46.7, 203.59, 233.03]"
7bdea793113aab36,7bdea793113aab36.jpg,"[[25.62, 15.37, 998.38, 949.07]]",12,44,"[5.47, 7.89, 1015.23, 1007.91]"
7be80364784ae5a7,7be80364784ae5a7.jpg,"[[189.44, 302.72, 202.24, 174.72]]",3,0,"[188.96, 295.41, 209.55, 163.11]"
7c87d557121bfab7,7c87d557121bfab7.jpg,"[[236.81, 341.76, 74.88, 83.84]]",10,37,"[236.28, 354.1, 69.78, 71.98]"
7c9652937e34f20b,7c9652937e34f20b.jpg,"[[382.08, 218.37, 246.4, 240.78]]",8,5,"[407.15, 244.08, 206.87, 194.97]"
07d4daa62d5422f8,07d4daa62d5422f8.jpg,"[[37.3, 29.52, 779.4, 954.85], [47.4, 35.74, 780.95, 950.19]]",8,17,"[34.42, 181.64, 779.88, 807.88]"
7d07d66741f381d1,7d07d66741f381d1.jpg,"[[249.6, 536.32, 156.16, 160.0]]",9,14,"[257.04, 534.18, 146.24, 157.81]"
07d71d49994d7ec7,07d71d49994d7ec7.jpg,"[[163.84, 8.32, 406.4, 544.58]]",9,16,"[206.61, 331.24, 136.79, 121.88]"
7d145f9d90463418,7d145f9d90463418.jpg,"[[172.16, 64.62, 730.24, 595.67], [272.64, 102.37, 499.84, 499.7]]",10,42,"[292.6, 97.1, 475.7, 481.1]"
7d756a7c0b120e76,7d756a7c0b120e76.jpg,"[[297.02, 329.6, 294.46, 202.88]]",2,47,"[319.85, 341.51, 273.06, 184.52]"
07d93530a46c8e3a,07d93530a46c8e3a.jpg,"[[358.4, 105.6, 449.92, 460.8]]",11,24,"[352.1, 99.75, 464.47, 469.7]"
7d603177be028220,7d603177be028220.jpg,"[[122.88, 326.13, 181.76, 195.51]]",1,26,"[154.58, 336.66, 156.63, 158.11]"
07da256940d8d63d,07da256940d8d63d.jpg,"[[37.08, 70.65, 933.96, 911.33]]",10,10,"[29.4, 39.34, 946.58, 944.39]"
7db00379a84454ab,7db00379a84454ab.jpg,"[[520.94, 230.31, 140.86, 156.52], [704.28, 243.73, 76.02, 134.16]]",7,56,"[709.61, 252.02, 65.08, 124.71]"
07e5cd3c0ea1a697,07e5cd3c0ea1a697.jpg,"[[559.79, 149.3, 209.07, 203.04]]",11,14,"[558.03, 145.43, 217.91, 210.91]"
7e9238c955c28f28,7e9238c955c28f28.jpg,"[[395.52, 393.79, 206.72, 123.58]]",5,28,"[402.41, 385.65, 187.72, 119.41]"
7e967012ad145c29,7e967012ad145c29.jpg,"[[96.64, 250.91, 473.6, 470.45]]",11,50,"[116.78, 257.1, 438.93, 441.44]"
7e95106983bd7de7,7e95106983bd7de7.jpg,"[[339.2, 481.28, 160.64, 201.6], [572.16, 528.0, 46.08, 140.16]]",11,50,"[354.82, 501.74, 137.92, 132.41]"
7eba65162cb47904,7eba65162cb47904.jpg,"[[565.12, 0.0, 458.24, 522.0]]",4,45,"[598.62, 157.26, 355.71, 306.43]"
7ef6f2ac0ce2fb27,7ef6f2ac0ce2fb27.jpg,"[[202.24, 510.08, 121.6, 115.2]]",3,17,"[208.34, 508.6, 117.25, 98.23]"
7f4cf3c13dcb315b,7f4cf3c13dcb315b.jpg,"[[321.17, 271.36, 276.38, 284.16]]",12,1,"[309.69, 283.73, 277.82, 265.36]"
7f69d5b19a918b3e,7f69d5b19a918b3e.jpg,"[[337.44, 450.72, 100.8, 119.04]]",4,20,"[347.84, 452.9, 80.59, 88.74]"
7f535bc5999d0afb,7f535bc5999d0afb.jpg,"[[77.44, 4.48, 839.04, 646.97]]",12,50,"[190.71, 3.83, 627.56, 587.91]"
7f2363f8039994c8,7f2363f8039994c8.jpg,"[[247.68, 251.36, 163.84, 106.81]]",2,59,"[286.27, 265.88, 116.03, 78.31]"
7fb7d7544c8838d6,7fb7d7544c8838d6.jpg,"[[379.73, 433.07, 134.4, 160.0], [166.4, 441.6, 96.0, 132.27]]",4,35,"[407.69, 452.95, 87.91, 114.33]"
7fd1d1ed2c6b57e5,7fd1d1ed2c6b57e5.jpg,"[[377.0, 359.0, 67.0, 127.0], [478.0, 343.0, 130.0, 131.0]]",11,46,"[483.32, 343.82, 120.14, 130.03]"
7fdeb5b9c7beed24,7fdeb5b9c7beed24.jpg,"[[177.92, 311.68, 346.24, 309.76]]",4,20,"[192.1, 329.32, 330.31, 308.61]"
7fe936de5034538a,7fe936de5034538a.jpg,"[[278.4, 207.36, 208.0, 337.28]]",12,25,"[316.02, 252.73, 122.17, 222.51]"
008a1b4b3f67689a,008a1b4b3f67689a.jpg,"[[600.32, 371.75, 186.24, 241.22]]",3,5,"[605.85, 366.6, 181.16, 230.16]"
8a2a1b78079ebf77,8a2a1b78079ebf77.jpg,"[[0.0, 17.92, 999.04, 1006.08]]",2,3,"[4.71, 4.52, 1013.73, 1003.67]"
8a06d2e6acd835f8,8a06d2e6acd835f8.jpg,"[[384.0, 210.0, 278.0, 294.0]]",1,38,"[382.13, 206.76, 269.19, 288.25]"
8a8b8b7139527e47,8a8b8b7139527e47.jpg,"[[409.02, 209.92, 46.73, 50.56]]",9,55,"[410.24, 213.63, 45.95, 48.92]"
08a71de91e1c60e4,08a71de91e1c60e4.jpg,"[[227.84, 114.49, 112.0, 129.84]]",10,48,"[262.64, 140.9, 85.36, 90.66]"
8a2248b1663b13de,8a2248b1663b13de.jpg,"[[290.49, 233.6, 51.83, 43.52]]",3,20,"[287.5, 235.05, 49.17, 46.75]"
8a46412d69ce7b18,8a46412d69ce7b18.jpg,"[[46.08, 57.61, 896.0, 857.67]]",9,59,"[201.63, 154.03, 629.24, 628.9]"
8aa928f25bba67de,8aa928f25bba67de.jpg,"[[234.24, 0.0, 484.48, 524.16]]",3,7,"[397.42, 292.64, 141.41, 141.06]"
