img_id,file_name,bbox_gt,hour,minute,bbox_det
132037,000000132037.jpg,"[[203.17, 252.89, 135.7, 130.4], [108.84, 306.46, 18.02, 94.61]]",1,5,"[204.31, 250.21, 137.34, 135.05]"
132193,000000132193.jpg,"[[188.39, 209.53, 48.98, 44.9]]",9,10,"[183.09, 200.22, 59.17, 57.65]"
132373,000000132373.jpg,"[[105.66, 277.18, 133.1, 131.73], [252.07, 307.8, 34.65, 110.29]]",1,8,"[114.03, 282.18, 123.04, 124.68]"
132497,000000132497.jpg,"[[97.56, 307.29, 35.05, 42.97], [202.12, 320.03, 17.41, 29.99]]",12,55,"[201.6, 320.37, 17.95, 31.07]"
132499,000000132499.jpg,"[[251.15, 299.5, 65.95, 61.36]]",3,43,"[246.69, 294.99, 74.56, 69.93]"
132861,000000132861.jpg,"[[305.49, 474.92, 33.07, 43.15], [209.27, 471.98, 28.52, 43.16]]",1,7,"[209.44, 473.87, 27.51, 41.64]"
133034,000000133034.jpg,"[[332.77, 155.55, 107.96, 148.35]]",6,51,"[337.17, 156.05, 104.24, 148.36]"
133051,000000133051.jpg,"[[274.32, 416.16, 59.53, 71.09], [128.91, 423.4, 50.45, 76.16]]",9,51,"[128.04, 423.68, 54.61, 77.89]"
133114,000000133114.jpg,"[[202.34, 137.33, 51.48, 100.91]]",3,20,"[202.05, 137.31, 52.56, 102.39]"
133183,000000133183.jpg,"[[170.53, 180.38, 45.13, 45.5]]",8,30,"[170.0, 180.67, 45.24, 44.14]"
133195,000000133195.jpg,"[[325.15, 224.91, 18.56, 18.51]]",2,31,"[326.07, 224.49, 17.57, 18.17]"
134268,000000134268.jpg,"[[223.32, 78.27, 123.72, 106.75]]",4,6,"[224.97, 80.5, 118.43, 106.26]"
134320,000000134320.jpg,"[[175.74, 238.24, 46.99, 49.88], [249.95, 241.43, 21.42, 56.49]]",3,22,"[249.68, 242.99, 21.54, 52.81]"
134779,000000134779.jpg,"[[275.46, 229.59, 42.51, 44.42]]",12,49,"[277.38, 230.27, 40.2, 42.35]"
135822,000000135822.jpg,"[[192.11, 99.08, 23.34, 25.11]]",9,5,"[191.81, 98.36, 23.76, 24.97]"
136154,000000136154.jpg,"[[531.52, 111.77, 25.51, 32.14], [501.51, 115.67, 13.4, 26.25]]",8,45,"[500.79, 115.53, 14.68, 27.55]"
136721,000000136721.jpg,"[[191.6, 40.08, 45.9, 58.18]]",4,43,"[191.03, 40.32, 45.91, 57.82]"
136949,000000136949.jpg,"[[338.43, 131.0, 43.43, 42.55]]",5,51,"[337.4, 129.31, 45.4, 45.49]"
137181,000000137181.jpg,"[[336.67, 0.0, 36.06, 64.05]]",10,38,"[334.06, 0.07, 39.25, 63.12]"
137475,000000137475.jpg,"[[297.42, 66.74, 47.52, 47.79]]",3,13,"[297.28, 67.45, 47.15, 47.47]"
137678,000000137678.jpg,"[[50.22, 472.97, 165.03, 144.93]]",3,11,"[46.84, 474.54, 169.26, 140.98]"
137699,000000137699.jpg,"[[51.7, 20.94, 39.9, 39.2], [97.47, 31.54, 9.6, 30.86]]",4,45,"[51.36, 20.83, 40.57, 38.72]"
137777,000000137777.jpg,"[[387.14, 94.78, 43.37, 48.43]]",2,22,"[386.96, 94.8, 43.35, 48.24]"
137779,000000137779.jpg,"[[71.75, 217.54, 163.59, 144.94]]",4,46,"[76.69, 216.99, 158.41, 148.21]"
138151,000000138151.jpg,"[[203.31, 174.81, 73.02, 120.27], [96.26, 178.79, 67.99, 111.98]]",9,22,"[201.93, 176.79, 76.46, 115.85]"
138648,000000138648.jpg,"[[241.26, 164.81, 66.25, 64.52], [354.94, 170.42, 43.79, 75.34]]",6,53,"[242.14, 166.52, 63.68, 63.22]"
138659,000000138659.jpg,"[[166.58, 159.3, 95.77, 95.4]]",11,1,"[166.59, 158.57, 93.97, 96.5]"
139124,000000139124.jpg,"[[344.28, 111.97, 246.06, 214.06]]",10,42,"[341.13, 110.87, 253.62, 219.86]"
139400,000000139400.jpg,"[[249.62, 41.5, 37.85, 40.67], [245.51, 247.26, 50.34, 54.15], [309.22, 239.18, 19.15, 52.93], [310.69, 41.93, 15.47, 42.6]]",11,20,"[246.88, 247.96, 48.58, 53.03]"
139843,000000139843.jpg,"[[206.14, 238.04, 76.03, 87.2]]",7,35,"[206.08, 238.21, 76.17, 87.17]"
140020,000000140020.jpg,"[[176.61, 118.76, 143.54, 142.64]]",2,59,"[175.94, 119.65, 144.04, 141.0]"
140340,000000140340.jpg,"[[166.11, 96.0, 76.59, 96.0]]",1,7,"[160.59, 91.37, 89.76, 101.73]"
140817,000000140817.jpg,"[[462.1, 87.63, 66.58, 65.84], [401.81, 95.33, 26.13, 71.16]]",6,26,"[461.58, 85.18, 68.55, 70.29]"
141372,000000141372.jpg,"[[145.26, 162.08, 163.95, 184.09], [24.73, 179.99, 90.6, 153.32]]",10,19,"[27.93, 177.3, 94.35, 165.66]"
141510,000000141510.jpg,"[[221.92, 182.11, 24.79, 26.56]]",10,20,"[221.19, 182.64, 25.35, 25.86]"
141993,000000141993.jpg,"[[220.45, 277.28, 45.9, 35.79]]",5,34,"[220.31, 276.75, 45.32, 36.22]"
142393,000000142393.jpg,"[[346.31, 103.2, 44.67, 42.99], [338.76, 105.75, 5.97, 39.84]]",6,0,"[347.04, 102.02, 44.75, 46.74]"
142592,000000142592.jpg,"[[217.98, 127.07, 82.92, 85.36]]",12,21,"[218.87, 128.39, 83.17, 82.53]"
143167,000000143167.jpg,"[[308.76, 254.33, 64.25, 71.37], [274.83, 255.38, 31.74, 73.45]]",1,35,"[308.48, 254.13, 65.06, 71.65]"
143217,000000143217.jpg,"[[321.82, 217.58, 17.17, 18.34]]",11,10,"[322.59, 217.91, 16.4, 18.66]"
143553,000000143553.jpg,"[[428.95, 38.0, 35.36, 37.01]]",2,45,"[428.25, 38.06, 37.38, 38.21]"
143764,000000143764.jpg,"[[278.09, 119.27, 46.25, 46.8]]",12,56,"[278.22, 119.87, 45.05, 29.03]"
144182,000000144182.jpg,"[[212.49, 151.01, 202.79, 182.29]]",11,11,"[217.75, 149.23, 197.88, 182.48]"
145032,000000145032.jpg,"[[116.77, 171.78, 90.01, 74.32]]",12,21,"[115.89, 171.36, 91.81, 76.04]"
145093,000000145093.jpg,"[[387.23, 42.48, 130.15, 89.91]]",12,11,"[386.69, 42.52, 132.48, 90.69]"
145553,000000145553.jpg,"[[157.01, 328.28, 98.15, 85.6], [343.32, 355.53, 46.86, 99.32]]",12,2,"[342.98, 354.08, 45.8, 102.79]"
145896,000000145896.jpg,"[[266.28, 163.23, 51.36, 48.48]]",2,5,"[266.75, 163.03, 50.0, 48.08]"
145956,000000145956.jpg,"[[282.11, 194.82, 30.31, 28.99], [331.92, 211.53, 7.88, 28.77]]",1,4,"[282.02, 195.29, 29.81, 28.16]"
146738,000000146738.jpg,"[[120.13, 165.66, 51.01, 65.8]]",7,31,"[118.35, 166.6, 52.54, 63.35]"
146774,000000146774.jpg,"[[125.12, 21.64, 337.62, 453.04]]",12,13,"[122.95, 25.6, 341.98, 446.52]"
147211,000000147211.jpg,"[[88.64, 112.33, 22.21, 22.73]]",11,15,"[89.54, 114.01, 19.75, 19.11]"
147314,000000147314.jpg,"[[400.84, 232.12, 175.55, 171.65]]",3,3,"[399.63, 229.96, 173.1, 170.7]"
147506,000000147506.jpg,"[[226.87, 196.17, 25.14, 32.97], [193.12, 198.7, 21.19, 32.43]]",3,7,"[193.45, 198.89, 20.28, 31.7]"
148246,000000148246.jpg,"[[370.58, 2.0, 83.63, 97.15]]",10,12,"[363.02, 0.9, 89.07, 100.39]"
148403,000000148403.jpg,"[[155.9, 199.7, 31.4, 33.55], [107.25, 203.9, 13.99, 33.49]]",12,49,"[156.02, 201.05, 30.47, 31.67]"
148614,000000148614.jpg,"[[71.07, 10.9, 59.0, 58.99]]",1,30,"[69.65, 7.72, 64.1, 67.64]"
148629,000000148629.jpg,"[[236.22, 203.87, 120.81, 122.96]]",1,29,"[233.27, 199.41, 129.26, 126.42]"
149398,000000149398.jpg,"[[123.62, 377.24, 175.14, 167.34], [119.93, 206.24, 194.89, 174.27]]",11,21,"[121.54, 378.65, 176.78, 164.9]"
149668,000000149668.jpg,"[[86.59, 141.18, 116.55, 178.17], [345.87, 127.52, 143.87, 174.36]]",11,15,"[345.2, 128.09, 145.67, 172.48]"
149895,000000149895.jpg,"[[64.26, 144.1, 84.78, 68.45]]",11,24,"[65.16, 143.85, 82.49, 67.74]"
150024,000000150024.jpg,"[[239.89, 121.14, 139.13, 91.16], [412.16, 166.03, 24.73, 124.97]]",11,19,"[243.19, 123.27, 130.64, 89.72]"
150114,000000150114.jpg,"[[580.44, 70.21, 34.8, 36.04]]",8,9,"[579.65, 69.97, 36.24, 37.17]"
150370,000000150370.jpg,"[[118.84, 141.88, 194.72, 197.59]]",6,8,"[117.95, 143.54, 193.26, 193.89]"
150675,000000150675.jpg,"[[268.03, 30.13, 174.14, 171.12]]",2,25,"[268.52, 28.74, 173.08, 172.01]"
150888,000000150888.jpg,"[[174.04, 195.23, 82.93, 79.56]]",2,54,"[165.96, 188.8, 99.48, 90.0]"
150999,000000150999.jpg,"[[182.89, 283.56, 40.29, 40.29]]",12,5,"[181.51, 283.47, 41.84, 41.09]"
151092,000000151092.jpg,"[[286.39, 133.53, 85.22, 76.31], [260.26, 127.4, 23.15, 81.01], [376.18, 133.24, 6.5, 63.17]]",5,16,"[290.82, 130.65, 80.15, 80.1]"
151307,000000151307.jpg,"[[182.41, 340.2, 11.23, 47.67], [99.68, 313.28, 61.96, 52.04]]",7,5,"[101.78, 312.49, 61.06, 54.33]"
152041,000000152041.jpg,"[[71.21, 108.22, 50.29, 46.7]]",2,56,"[66.04, 109.07, 55.69, 49.23]"
152277,000000152277.jpg,"[[0.0, 1.91, 565.39, 423.09]]",10,22,"[4.98, 0.9, 562.29, 419.63]"
152815,000000152815.jpg,"[[396.18, 151.43, 16.11, 18.79]]",10,40,"[395.78, 152.17, 16.74, 17.16]"
153094,000000153094.jpg,"[[248.5, 122.07, 30.41, 35.39], [212.94, 125.56, 18.42, 34.92]]",9,12,"[249.57, 122.91, 29.72, 34.5]"
153219,000000153219.jpg,"[[5.88, 146.16, 49.09, 56.4]]",3,10,"[7.01, 146.7, 48.8, 54.98]"
153283,000000153283.jpg,"[[238.38, 168.12, 47.16, 59.55], [325.25, 169.28, 39.24, 59.13]]",3,32,"[238.97, 167.27, 46.59, 60.57]"
153466,000000153466.jpg,"[[454.09, 124.3, 167.37, 355.7]]",10,48,"[456.83, 141.84, 157.81, 333.19]"
153697,000000153697.jpg,"[[94.76, 231.48, 221.57, 347.05]]",6,38,"[93.23, 231.7, 224.09, 350.73]"
153723,000000153723.jpg,"[[166.13, 227.03, 171.17, 123.16]]",11,40,"[165.95, 226.29, 170.36, 122.49]"
154659,000000154659.jpg,"[[152.45, 225.8, 129.44, 122.24]]",8,36,"[152.68, 227.66, 126.7, 122.16]"
154711,000000154711.jpg,"[[33.4, 117.32, 319.57, 432.18]]",9,32,"[36.4, 113.6, 347.66, 439.89]"
155076,000000155076.jpg,"[[247.7, 20.18, 176.1, 213.34]]",8,35,"[253.54, 69.56, 151.84, 145.92]"
155108,000000155108.jpg,"[[310.62, 78.13, 293.46, 302.04], [234.39, 102.9, 94.33, 294.42]]",11,35,"[310.93, 81.34, 292.77, 305.12]"
155126,000000155126.jpg,"[[198.43, 28.73, 20.83, 21.53]]",11,10,"[197.92, 30.03, 21.59, 20.02]"
155344,000000155344.jpg,"[[98.32, 87.1, 98.91, 91.0]]",2,12,"[99.27, 80.19, 93.86, 119.42]"
155709,000000155709.jpg,"[[228.01, 239.83, 60.83, 47.6]]",3,54,"[227.72, 239.99, 62.03, 48.14]"
156367,000000156367.jpg,"[[201.24, 256.74, 39.86, 29.9], [331.57, 106.5, 50.56, 55.77]]",2,54,"[200.54, 258.1, 40.83, 27.3]"
156410,000000156410.jpg,"[[273.96, 467.11, 79.95, 90.67], [161.15, 468.41, 57.68, 94.73]]",2,36,"[164.63, 470.72, 51.28, 91.34]"
156567,000000156567.jpg,"[[143.95, 232.92, 56.21, 51.13]]",1,32,"[144.18, 233.41, 56.41, 49.11]"
156885,000000156885.jpg,"[[171.15, 115.06, 100.67, 89.16]]",1,53,"[166.25, 114.34, 110.73, 98.49]"
157176,000000157176.jpg,"[[318.2, 79.82, 235.15, 295.55], [169.66, 132.18, 135.31, 244.84]]",12,41,"[169.19, 131.37, 135.18, 249.13]"
157205,000000157205.jpg,"[[0.0, 0.58, 320.0, 236.76]]",10,38,"[0.42, 1.02, 317.56, 233.07]"
157260,000000157260.jpg,"[[118.76, 163.49, 27.54, 29.02]]",7,24,"[119.3, 163.98, 27.54, 28.08]"
157593,000000157593.jpg,"[[428.43, 256.43, 18.28, 21.82]]",2,50,"[429.42, 257.53, 17.17, 20.81]"
157604,000000157604.jpg,"[[375.56, 138.05, 66.59, 84.94]]",5,59,"[369.82, 136.54, 75.1, 87.22]"
157748,000000157748.jpg,"[[202.58, 350.08, 27.32, 34.77], [273.08, 348.93, 24.01, 35.6]]",5,0,"[202.82, 349.25, 26.72, 35.15]"
158208,000000158208.jpg,"[[95.51, 60.67, 236.49, 330.34]]",2,28,"[96.31, 58.89, 233.99, 329.53]"
158211,000000158211.jpg,"[[308.79, 267.4, 66.28, 86.32]]",1,58,"[306.47, 269.52, 69.52, 82.92]"
158456,000000158456.jpg,"[[184.12, 214.17, 112.94, 113.45]]",9,26,"[184.06, 213.58, 113.02, 113.17]"
158923,000000158923.jpg,"[[133.42, 252.26, 48.23, 46.77]]",11,29,"[133.41, 251.64, 47.05, 46.98]"
158993,000000158993.jpg,"[[157.79, 273.14, 163.76, 125.4]]",11,55,"[159.77, 275.05, 161.38, 122.34]"
159028,000000159028.jpg,"[[172.75, 189.96, 155.38, 156.79], [101.53, 205.16, 49.14, 154.38]]",10,50,"[168.72, 188.09, 161.38, 161.33]"
159456,000000159456.jpg,"[[164.82, 49.88, 305.55, 316.15]]",5,25,"[161.3, 51.54, 315.19, 314.7]"
159537,000000159537.jpg,"[[205.02, 484.81, 44.87, 38.26]]",7,44,"[204.11, 483.02, 45.7, 32.24]"
159680,000000159680.jpg,"[[382.92, 201.71, 107.87, 125.12]]",11,9,"[383.99, 200.21, 108.12, 128.07]"
159777,000000159777.jpg,"[[312.69, 149.65, 56.77, 57.9]]",5,59,"[312.56, 149.43, 57.74, 59.04]"
159887,000000159887.jpg,"[[259.43, 179.97, 131.15, 134.98]]",3,27,"[251.5, 174.9, 140.77, 131.36]"
160004,000000160004.jpg,"[[305.34, 138.77, 33.1, 36.5], [359.46, 142.13, 12.59, 34.62]]",4,55,"[306.15, 139.61, 33.5, 35.62]"
160103,000000160103.jpg,"[[287.06, 253.42, 70.58, 54.89]]",9,0,"[286.08, 254.24, 70.03, 54.94]"
160308,000000160308.jpg,"[[283.42, 104.59, 51.4, 96.42]]",3,0,"[283.87, 101.92, 51.97, 97.93]"
160415,000000160415.jpg,"[[177.43, 128.3, 34.49, 34.2]]",5,12,"[178.26, 128.07, 33.92, 34.14]"
160589,000000160589.jpg,"[[125.91, 180.57, 324.89, 310.48]]",9,31,"[129.9, 178.57, 321.57, 317.08]"
160661,000000160661.jpg,"[[209.58, 201.63, 264.2, 240.37]]",4,1,"[204.39, 189.61, 278.85, 247.1]"
161308,000000161308.jpg,"[[314.9, 175.41, 224.41, 231.21]]",12,45,"[314.69, 168.53, 233.38, 256.91]"
161539,000000161539.jpg,"[[186.5, 271.03, 61.13, 60.3]]",9,7,"[184.73, 272.92, 61.78, 57.73]"
161917,000000161917.jpg,"[[0.0, 63.36, 96.86, 110.96]]",8,9,"[0.53, 63.24, 97.99, 108.0]"
162055,000000162055.jpg,"[[167.69, 352.5, 90.2, 86.26]]",12,1,"[168.13, 355.0, 87.83, 82.72]"
162109,000000162109.jpg,"[[77.21, 199.61, 71.28, 86.05], [162.92, 203.32, 55.72, 93.28]]",8,54,"[75.49, 197.95, 75.15, 89.22]"
162495,000000162495.jpg,"[[328.81, 329.5, 49.32, 50.47]]",3,26,"[326.31, 329.08, 52.7, 51.93]"
162561,000000162561.jpg,"[[437.48, 60.69, 54.12, 51.94]]",7,4,"[441.31, 61.38, 49.96, 48.88]"
162770,000000162770.jpg,"[[267.23, 64.01, 25.36, 24.11]]",9,5,"[267.41, 64.74, 24.83, 24.3]"
162914,000000162914.jpg,"[[321.44, 153.17, 80.9, 93.84], [408.97, 151.32, 64.57, 103.32]]",11,54,"[408.16, 151.32, 64.35, 104.09]"
163601,000000163601.jpg,"[[313.94, 423.04, 60.32, 60.32], [54.2, 440.26, 46.07, 50.41], [183.45, 206.46, 58.84, 51.7]]",10,15,"[55.45, 436.2, 45.65, 59.32]"
163679,000000163679.jpg,"[[267.29, 293.57, 59.37, 57.67]]",9,7,"[267.07, 292.71, 62.13, 57.62]"
163798,000000163798.jpg,"[[498.91, 41.9, 68.72, 85.54], [447.46, 45.78, 43.61, 96.06]]",2,10,"[446.44, 46.56, 44.71, 95.88]"
164189,000000164189.jpg,"[[264.38, 17.56, 200.79, 191.32]]",12,24,"[264.02, 18.01, 201.42, 190.47]"
164672,000000164672.jpg,"[[219.92, 116.81, 28.5, 29.96], [186.15, 131.7, 8.26, 23.15]]",11,15,"[219.6, 116.89, 28.36, 28.7]"
165422,000000165422.jpg,"[[461.23, 274.07, 59.66, 65.62]]",12,25,"[463.78, 277.09, 54.95, 60.33]"
165771,000000165771.jpg,"[[341.05, 188.39, 29.04, 28.53], [395.46, 189.89, 18.23, 30.0]]",9,4,"[395.27, 190.52, 18.81, 30.03]"
166096,000000166096.jpg,"[[289.66, 329.19, 59.21, 52.45], [257.73, 334.1, 29.16, 61.3]]",7,4,"[289.73, 329.47, 59.44, 52.89]"
166273,000000166273.jpg,"[[240.69, 143.14, 42.12, 57.42], [185.06, 163.83, 18.52, 39.57]]",4,49,"[183.86, 162.47, 19.7, 36.0]"
166370,000000166370.jpg,"[[300.34, 208.22, 71.97, 103.63], [418.08, 194.67, 87.96, 117.09]]",9,18,"[418.55, 193.63, 87.37, 119.45]"
166467,000000166467.jpg,"[[133.04, 142.18, 26.08, 22.22]]",6,49,"[132.94, 141.85, 26.1, 23.39]"
166527,000000166527.jpg,"[[263.71, 163.15, 68.32, 64.1], [93.95, 163.7, 68.71, 62.59]]",12,0,"[264.84, 164.33, 67.44, 62.03]"
166589,000000166589.jpg,"[[155.33, 140.94, 64.71, 69.04]]",12,20,"[155.92, 142.49, 65.58, 65.73]"
166702,000000166702.jpg,"[[184.23, 430.14, 160.02, 130.54]]",12,54,"[181.74, 429.41, 161.65, 131.27]"
166865,000000166865.jpg,"[[169.96, 161.54, 49.65, 46.89]]",3,58,"[170.97, 161.89, 47.82, 46.42]"
167668,000000167668.jpg,"[[196.59, 84.83, 121.98, 120.54]]",2,18,"[190.54, 79.39, 130.36, 129.75]"
167910,000000167910.jpg,"[[170.96, 159.5, 79.34, 76.31]]",2,54,"[171.66, 160.24, 78.23, 75.58]"
168061,000000168061.jpg,"[[132.87, 45.02, 48.77, 32.71]]",9,39,"[132.44, 44.74, 49.46, 34.4]"
168618,000000168618.jpg,"[[250.76, 250.65, 76.04, 101.15]]",10,21,"[249.94, 251.06, 78.78, 99.18]"
169395,000000169395.jpg,"[[128.71, 82.33, 220.31, 224.95]]",6,24,"[132.34, 81.25, 216.42, 225.68]"
169468,000000169468.jpg,"[[149.26, 121.45, 62.28, 139.59]]",2,22,"[143.39, 120.11, 66.16, 143.71]"
169700,000000169700.jpg,"[[179.04, 215.38, 100.57, 87.94]]",10,8,"[177.25, 213.12, 102.03, 89.94]"
169766,000000169766.jpg,"[[258.84, 314.84, 82.62, 146.29], [126.46, 311.16, 108.93, 134.6]]",3,41,"[121.16, 308.33, 118.32, 144.71]"
169845,000000169845.jpg,"[[173.74, 240.85, 41.4, 36.9]]",3,3,"[174.85, 240.89, 37.21, 37.12]"
170012,000000170012.jpg,"[[275.23, 84.21, 161.23, 170.48], [185.88, 95.58, 94.48, 164.31]]",12,16,"[285.11, 87.96, 149.34, 160.73]"
170024,000000170024.jpg,"[[127.52, 217.87, 135.07, 163.59], [295.01, 218.11, 94.08, 166.3]]",10,21,"[126.82, 216.78, 134.73, 163.67]"
170311,000000170311.jpg,"[[73.69, 134.91, 46.28, 41.41]]",5,16,"[72.61, 135.04, 47.3, 42.73]"
170588,000000170588.jpg,"[[99.63, 88.07, 23.69, 22.07], [60.36, 88.83, 8.67, 22.57]]",6,40,"[101.2, 87.54, 22.24, 23.42]"
170914,000000170914.jpg,"[[185.75, 300.71, 55.01, 54.36]]",1,5,"[182.97, 300.19, 55.61, 58.17]"
171335,000000171335.jpg,"[[266.43, 106.79, 135.91, 138.06]]",1,39,"[261.3, 103.47, 142.57, 141.62]"
172248,000000172248.jpg,"[[151.69, 130.8, 31.93, 30.74]]",12,17,"[151.43, 131.98, 30.21, 29.01]"
172340,000000172340.jpg,"[[219.08, 63.72, 31.23, 32.36]]",2,50,"[211.63, 58.35, 46.33, 67.77]"
172947,000000172947.jpg,"[[83.11, 142.43, 191.05, 137.55]]",4,32,"[83.07, 139.67, 190.21, 140.5]"
172970,000000172970.jpg,"[[240.7, 145.86, 38.39, 37.46]]",5,48,"[241.12, 145.77, 37.22, 36.5]"
173644,000000173644.jpg,"[[184.65, 172.46, 34.55, 40.83], [131.5, 175.96, 22.24, 41.92]]",7,1,"[183.55, 172.63, 37.37, 40.96]"
174690,000000174690.jpg,"[[262.23, 124.89, 61.92, 64.76]]",12,34,"[263.29, 127.85, 61.95, 62.39]"
174806,000000174806.jpg,"[[98.14, 87.66, 143.87, 173.41]]",3,13,"[97.69, 87.04, 143.97, 172.35]"
174934,000000174934.jpg,"[[121.38, 166.1, 58.39, 58.98]]",4,19,"[120.31, 166.21, 59.86, 58.54]"
175000,000000175000.jpg,"[[291.95, 294.04, 109.37, 120.78], [102.84, 297.79, 90.28, 125.79]]",5,6,"[290.25, 287.04, 110.88, 125.58]"
175530,000000175530.jpg,"[[227.84, 127.0, 29.31, 30.71]]",2,37,"[227.58, 126.91, 30.59, 31.98]"
175600,000000175600.jpg,"[[281.74, 188.82, 89.53, 95.13]]",1,12,"[281.18, 189.19, 88.75, 94.24]"
175688,000000175688.jpg,"[[434.44, 231.83, 41.3, 43.63]]",3,38,"[434.94, 231.3, 41.36, 42.39]"
175991,000000175991.jpg,"[[231.88, 220.14, 64.01, 65.25]]",10,11,"[233.34, 221.86, 62.49, 61.92]"
176034,000000176034.jpg,"[[284.82, 260.36, 68.91, 69.97]]",10,19,"[283.86, 263.78, 70.99, 64.66]"
176470,000000176470.jpg,"[[398.72, 71.24, 35.91, 36.39], [473.57, 78.89, 14.6, 35.76]]",4,52,"[398.98, 71.26, 33.37, 35.94]"
176728,000000176728.jpg,"[[112.34, 191.34, 107.65, 111.34]]",8,17,"[111.66, 190.59, 111.38, 111.41]"
176811,000000176811.jpg,"[[384.93, 126.79, 181.99, 175.31], [321.1, 156.92, 61.93, 168.65]]",3,32,"[392.64, 131.29, 170.08, 166.0]"
177166,000000177166.jpg,"[[253.48, 102.11, 131.63, 129.66]]",10,17,"[255.02, 101.19, 132.78, 133.21]"
178248,000000178248.jpg,"[[236.18, 148.02, 59.41, 110.9], [325.33, 137.62, 105.83, 120.33]]",7,59,"[329.21, 139.48, 100.48, 117.78]"
178835,000000178835.jpg,"[[181.37, 96.82, 19.5, 20.39], [171.67, 101.33, 5.34, 18.96]]",11,44,"[181.47, 97.97, 19.22, 19.7]"
178838,000000178838.jpg,"[[239.72, 97.07, 22.57, 23.7]]",11,23,"[239.3, 97.04, 23.33, 22.82]"
179124,000000179124.jpg,"[[193.57, 441.08, 52.77, 54.35]]",11,3,"[192.34, 440.61, 54.89, 56.17]"
179408,000000179408.jpg,"[[348.99, 145.94, 34.49, 34.65]]",10,43,"[348.2, 147.47, 34.26, 33.23]"
179656,000000179656.jpg,"[[30.07, 376.69, 243.4, 203.31]]",10,18,"[33.07, 373.18, 245.43, 202.85]"
180079,000000180079.jpg,"[[189.86, 352.52, 41.04, 43.28], [329.22, 365.44, 13.09, 41.61]]",9,20,"[189.16, 352.64, 42.46, 43.69]"
180623,000000180623.jpg,"[[157.13, 174.35, 122.69, 133.45], [393.54, 182.38, 89.43, 146.9]]",12,55,"[395.12, 185.58, 87.18, 142.7]"
181938,000000181938.jpg,"[[258.79, 282.62, 46.37, 57.15]]",6,44,"[257.78, 277.93, 51.43, 60.39]"
182029,000000182029.jpg,"[[178.6, 94.55, 289.38, 300.84]]",3,44,"[176.67, 90.09, 296.36, 312.41]"
182424,000000182424.jpg,"[[187.22, 0.0, 110.99, 69.51]]",5,45,"[188.79, 0.4, 111.47, 69.02]"
182483,000000182483.jpg,"[[194.38, 199.99, 38.81, 33.18]]",12,14,"[195.7, 201.06, 38.04, 32.95]"
182736,000000182736.jpg,"[[225.96, 182.6, 22.44, 29.62], [192.61, 184.74, 15.99, 27.58]]",12,38,"[225.15, 183.67, 22.71, 27.82]"
183276,000000183276.jpg,"[[281.29, 138.92, 88.28, 87.04]]",5,16,"[282.02, 137.92, 86.92, 87.78]"
183409,000000183409.jpg,"[[152.46, 161.39, 138.4, 136.77], [67.35, 182.14, 50.78, 110.31]]",1,3,"[132.84, 154.0, 163.66, 150.76]"
183693,000000183693.jpg,"[[131.84, 194.78, 50.48, 60.7], [198.32, 202.02, 13.99, 57.22]]",2,21,"[130.26, 194.96, 50.52, 62.43]"
184148,000000184148.jpg,"[[273.18, 249.56, 83.47, 88.21], [205.17, 274.12, 17.86, 86.45]]",5,55,"[270.92, 251.37, 87.21, 84.51]"
184416,000000184416.jpg,"[[59.0, 109.15, 44.7, 45.71]]",3,31,"[61.33, 110.96, 40.91, 41.11]"
185993,000000185993.jpg,"[[216.66, 230.38, 96.4, 116.22]]",1,41,"[218.68, 233.17, 94.58, 114.4]"
186550,000000186550.jpg,"[[159.65, 45.11, 67.61, 68.86]]",3,35,"[156.97, 43.26, 72.78, 74.25]"
187199,000000187199.jpg,"[[133.13, 0.0, 44.89, 31.15]]",6,44,"[131.85, 0.0, 67.03, 46.46]"
187728,000000187728.jpg,"[[122.16, 61.08, 408.65, 338.38]]",8,16,"[125.71, 60.07, 408.25, 340.13]"
187846,000000187846.jpg,"[[193.28, 206.14, 84.68, 89.06]]",3,45,"[191.38, 205.55, 85.36, 90.19]"
187901,000000187901.jpg,"[[300.42, 184.92, 59.67, 57.63]]",4,48,"[300.36, 185.67, 59.7, 57.23]"
188026,000000188026.jpg,"[[213.48, 118.55, 225.92, 212.52]]",11,17,"[211.57, 117.32, 226.86, 215.33]"
188183,000000188183.jpg,"[[85.83, 5.04, 55.86, 63.33]]",3,54,"[81.66, 4.39, 61.48, 67.62]"
188192,000000188192.jpg,"[[314.64, 81.97, 111.72, 117.92]]",9,27,"[311.84, 84.89, 117.66, 112.81]"
188612,000000188612.jpg,"[[166.83, 502.97, 85.04, 77.55]]",4,15,"[164.74, 501.36, 87.86, 80.73]"
188795,000000188795.jpg,"[[212.39, 231.62, 111.51, 118.48], [411.94, 233.2, 86.43, 109.27]]",10,14,"[214.96, 229.76, 109.98, 120.31]"
188992,000000188992.jpg,"[[98.79, 273.61, 209.04, 170.38]]",1,51,"[101.23, 278.36, 204.62, 165.82]"
190035,000000190035.jpg,"[[200.13, 93.36, 95.6, 90.25]]",3,12,"[200.96, 94.17, 95.4, 88.72]"
190861,000000190861.jpg,"[[200.48, 50.79, 118.74, 106.55]]",9,43,"[199.93, 49.28, 118.3, 106.77]"
190898,000000190898.jpg,"[[172.21, 161.71, 62.79, 59.91]]",11,11,"[173.47, 162.65, 59.44, 58.91]"
